"v021","v022","mort_adulte","age_ref","sexe_fratrie","v190","v024","v025","v106","v501","poids"
5,22,0,29,1,5,12,1,2,1,0.769119
5,22,0,27,1,5,12,1,2,1,0.769119
5,22,0,17,2,5,12,1,3,0,0.769119
5,22,0,20,2,5,12,1,2,0,0.769119
5,22,0,30,2,3,12,1,2,2,0.769119
5,22,0,23,1,3,12,1,2,2,0.769119
5,22,0,22,1,3,12,1,2,2,0.769119
5,22,0,18,1,3,12,1,2,2,0.769119
5,22,0,15,2,3,12,1,2,2,0.769119
5,22,0,40,1,5,12,1,1,2,0.769119
5,22,0,38,2,5,12,1,1,2,0.769119
5,22,0,36,2,5,12,1,1,2,0.769119
5,22,0,27,1,5,12,1,1,2,0.769119
5,22,0,24,1,5,12,1,1,2,0.769119
5,22,0,41,2,4,12,1,3,2,0.769119
5,22,0,38,2,4,12,1,3,2,0.769119
5,22,0,36,1,4,12,1,3,2,0.769119
5,22,0,35,1,4,12,1,3,2,0.769119
5,22,0,33,1,4,12,1,3,2,0.769119
5,22,0,28,2,4,12,1,3,2,0.769119
5,22,0,42,1,4,12,1,2,0,0.769119
5,22,0,41,1,4,12,1,2,0,0.769119
5,22,0,34,1,4,12,1,2,0,0.769119
5,22,0,32,2,4,12,1,2,0,0.769119
5,22,0,30,1,4,12,1,2,0,0.769119
5,22,0,24,2,4,12,1,2,0,0.769119
5,22,0,22,2,4,12,1,2,0,0.769119
5,22,0,16,1,4,12,1,2,0,0.769119
5,22,0,50,2,5,12,1,3,5,0.769119
5,22,0,41,2,5,12,1,3,5,0.769119
5,22,0,38,2,5,12,1,3,5,0.769119
5,22,0,35,2,5,12,1,3,5,0.769119
5,22,0,30,2,5,12,1,3,5,0.769119
5,22,0,28,2,5,12,1,3,5,0.769119
5,22,0,34,2,4,12,1,1,2,0.769119
5,22,0,32,2,4,12,1,1,2,0.769119
5,22,0,30,2,4,12,1,1,2,0.769119
5,22,0,28,2,4,12,1,1,2,0.769119
5,22,0,26,1,4,12,1,1,2,0.769119
5,22,0,24,2,4,12,1,1,2,0.769119
5,22,0,22,1,4,12,1,1,2,0.769119
7,2,0,53,1,1,1,2,1,1,0.287546
7,2,0,51,1,1,1,2,1,1,0.287546
7,2,0,49,2,1,1,2,1,1,0.287546
7,2,0,48,1,1,1,2,1,1,0.287546
7,2,0,45,2,1,1,2,1,1,0.287546
7,2,0,42,2,1,1,2,1,1,0.287546
7,2,0,39,2,1,1,2,1,1,0.287546
7,2,0,37,2,1,1,2,1,1,0.287546
7,2,0,33,2,1,1,2,1,1,0.287546
7,2,1,30,2,1,1,2,1,1,0.287546
7,2,0,33,1,1,1,2,0,1,0.287546
7,2,0,30,2,1,1,2,0,1,0.287546
7,2,0,24,1,1,1,2,0,1,0.287546
7,2,0,22,2,1,1,2,0,1,0.287546
7,2,0,20,2,1,1,2,0,1,0.287546
7,2,1,31,1,1,1,2,0,1,0.287546
7,2,0,35,1,1,1,2,0,1,0.287546
7,2,0,33,2,1,1,2,0,1,0.287546
7,2,0,31,1,1,1,2,0,1,0.287546
7,2,0,25,1,1,1,2,0,1,0.287546
7,2,0,23,2,1,1,2,0,1,0.287546
7,2,0,15,1,1,1,2,0,1,0.287546
7,2,0,26,2,1,1,2,0,1,0.287546
7,2,0,52,1,1,1,2,0,1,0.287546
7,2,0,50,1,1,1,2,0,1,0.287546
7,2,0,43,2,1,1,2,0,1,0.287546
7,2,0,40,2,1,1,2,0,1,0.287546
7,2,0,38,1,1,1,2,0,1,0.287546
7,2,0,32,1,1,1,2,0,1,0.287546
7,2,0,38,2,1,1,2,0,1,0.287546
7,2,0,36,1,1,1,2,0,1,0.287546
7,2,0,33,1,1,1,2,0,1,0.287546
7,2,0,30,2,1,1,2,0,1,0.287546
7,2,0,25,2,1,1,2,0,1,0.287546
7,2,0,17,1,1,1,2,0,1,0.287546
7,2,0,22,2,1,1,2,0,0,0.287546
7,2,0,18,1,1,1,2,0,0,0.287546
7,2,0,22,2,2,1,2,1,1,0.287546
7,2,0,16,2,2,1,2,1,1,0.287546
7,2,0,45,2,1,1,2,0,1,0.287546
7,2,0,41,2,1,1,2,0,1,0.287546
7,2,0,39,1,1,1,2,0,1,0.287546
7,2,0,30,1,1,1,2,0,1,0.287546
7,2,0,28,1,1,1,2,0,1,0.287546
7,2,0,26,1,1,1,2,0,1,0.287546
7,2,0,32,2,1,1,2,0,1,0.287546
7,2,0,28,2,1,1,2,0,1,0.287546
7,2,0,22,1,1,1,2,0,1,0.287546
7,2,0,20,1,1,1,2,0,1,0.287546
7,2,0,17,1,1,1,2,0,1,0.287546
7,2,0,28,2,1,1,2,0,1,0.287546
7,2,0,26,2,1,1,2,0,1,0.287546
7,2,0,23,2,1,1,2,0,1,0.287546
7,2,0,20,1,1,1,2,0,1,0.287546
7,2,0,18,1,1,1,2,0,1,0.287546
7,2,0,34,2,1,1,2,0,3,0.287546
7,2,0,30,1,1,1,2,0,3,0.287546
7,2,0,24,1,1,1,2,0,3,0.287546
7,2,0,22,1,1,1,2,0,3,0.287546
7,2,0,21,2,1,1,2,0,3,0.287546
7,2,0,35,2,1,1,2,0,4,0.287546
7,2,0,34,2,1,1,2,0,4,0.287546
7,2,0,30,1,1,1,2,0,4,0.287546
7,2,0,24,1,1,1,2,0,4,0.287546
7,2,0,22,1,1,1,2,0,4,0.287546
7,2,0,28,2,2,1,2,0,1,0.287546
7,2,0,22,1,2,1,2,0,1,0.287546
7,2,0,20,2,2,1,2,0,1,0.287546
7,2,0,18,1,2,1,2,0,1,0.287546
7,2,0,16,1,2,1,2,0,1,0.287546
7,2,0,41,1,2,1,2,0,1,0.287546
7,2,0,39,2,2,1,2,0,1,0.287546
7,2,0,36,2,2,1,2,0,1,0.287546
7,2,0,34,2,2,1,2,0,1,0.287546
7,2,0,32,1,2,1,2,0,1,0.287546
7,2,0,30,1,2,1,2,0,1,0.287546
7,2,0,26,2,2,1,2,0,1,0.287546
7,2,0,24,1,2,1,2,0,1,0.287546
7,2,0,42,2,2,1,2,0,1,0.287546
7,2,0,39,2,2,1,2,0,1,0.287546
7,2,0,32,1,2,1,2,0,1,0.287546
7,2,0,28,1,2,1,2,0,1,0.287546
7,2,0,32,1,1,1,2,0,1,0.287546
7,2,0,28,2,1,1,2,0,1,0.287546
7,2,0,26,2,1,1,2,0,1,0.287546
7,2,0,24,2,1,1,2,0,1,0.287546
7,2,0,22,2,1,1,2,0,1,0.287546
7,2,0,20,2,1,1,2,0,1,0.287546
7,2,0,18,2,1,1,2,0,1,0.287546
7,2,0,32,1,1,1,2,2,1,0.287546
7,2,0,29,2,1,1,2,2,1,0.287546
7,2,0,26,1,1,1,2,2,1,0.287546
7,2,0,23,1,1,1,2,2,1,0.287546
7,2,0,20,2,1,1,2,2,1,0.287546
7,2,0,35,1,1,1,2,1,1,0.287546
7,2,0,33,1,1,1,2,1,1,0.287546
7,2,0,30,2,1,1,2,1,1,0.287546
7,2,0,28,2,1,1,2,1,1,0.287546
7,2,0,26,1,1,1,2,1,1,0.287546
7,2,0,23,1,1,1,2,1,1,0.287546
7,2,0,21,2,1,1,2,1,1,0.287546
7,2,0,19,2,1,1,2,1,1,0.287546
7,2,0,40,1,1,1,2,0,1,0.287546
7,2,0,38,1,1,1,2,0,1,0.287546
7,2,0,34,2,1,1,2,0,1,0.287546
7,2,0,32,1,1,1,2,0,1,0.287546
7,2,0,28,1,1,1,2,0,1,0.287546
7,2,0,26,2,1,1,2,0,1,0.287546
7,2,0,24,1,1,1,2,0,1,0.287546
7,2,0,22,1,1,1,2,0,1,0.287546
7,2,0,20,1,1,1,2,0,1,0.287546
7,2,0,18,1,1,1,2,0,1,0.287546
7,2,0,27,2,1,1,2,0,1,0.287546
7,2,0,25,1,1,1,2,0,1,0.287546
7,2,0,20,1,1,1,2,0,1,0.287546
7,2,0,18,1,1,1,2,0,1,0.287546
7,2,0,31,2,1,1,2,0,1,0.287546
7,2,0,29,2,1,1,2,0,1,0.287546
7,2,0,27,2,1,1,2,0,1,0.287546
7,2,0,23,1,1,1,2,0,1,0.287546
7,2,0,21,2,1,1,2,0,1,0.287546
7,2,0,35,2,1,1,2,0,1,0.287546
7,2,0,30,2,1,1,2,0,1,0.287546
7,2,0,28,1,1,1,2,0,1,0.287546
7,2,0,22,2,1,1,2,0,1,0.287546
7,2,0,20,2,1,1,2,0,1,0.287546
7,2,0,18,1,1,1,2,0,1,0.287546
7,2,0,16,1,1,1,2,0,1,0.287546
8,14,0,52,1,5,8,1,2,3,1.061319
8,14,0,46,2,5,8,1,2,3,1.061319
8,14,0,44,2,5,8,1,2,3,1.061319
8,14,0,40,2,5,8,1,2,3,1.061319
8,14,0,41,2,5,8,1,3,1,1.061319
8,14,0,40,2,5,8,1,3,1,1.061319
8,14,0,37,1,5,8,1,3,1,1.061319
8,14,0,34,2,5,8,1,3,1,1.061319
8,14,0,32,2,5,8,1,3,1,1.061319
8,14,0,50,1,5,8,1,0,1,1.061319
8,14,0,48,1,5,8,1,0,1,1.061319
8,14,0,43,2,5,8,1,0,1,1.061319
8,14,0,40,2,5,8,1,0,1,1.061319
8,14,0,46,2,5,8,1,2,1,1.061319
8,14,0,44,2,5,8,1,2,1,1.061319
8,14,0,42,1,5,8,1,2,1,1.061319
8,14,0,40,1,5,8,1,2,1,1.061319
8,14,0,40,2,5,8,1,2,1,1.061319
8,14,0,37,2,5,8,1,2,1,1.061319
8,14,0,19,1,5,8,1,2,0,1.061319
8,14,0,15,1,5,8,1,2,0,1.061319
8,14,0,24,2,3,8,1,2,0,1.061319
8,14,0,21,1,3,8,1,2,0,1.061319
8,14,0,19,1,3,8,1,2,0,1.061319
8,14,0,52,1,4,8,1,2,0,1.061319
8,14,0,50,1,4,8,1,2,0,1.061319
8,14,0,48,1,4,8,1,2,0,1.061319
8,14,0,45,1,4,8,1,2,0,1.061319
8,14,0,35,1,4,8,1,2,0,1.061319
8,14,0,32,1,4,8,1,2,0,1.061319
8,14,0,24,1,4,8,1,3,0,1.061319
8,14,0,28,1,3,8,1,2,1,1.061319
8,14,0,23,1,3,8,1,2,1,1.061319
8,14,0,32,1,4,8,1,3,0,1.061319
8,14,0,29,1,4,8,1,3,0,1.061319
8,14,0,56,2,5,8,1,3,1,1.061319
8,14,0,54,1,5,8,1,3,1,1.061319
8,14,1,46,2,5,8,1,3,1,1.061319
8,14,0,42,2,5,8,1,3,1,1.061319
8,14,0,40,2,5,8,1,3,1,1.061319
8,14,0,36,2,5,8,1,3,1,1.061319
8,14,0,55,2,5,8,1,2,1,1.061319
8,14,0,52,2,5,8,1,2,1,1.061319
8,14,0,49,1,5,8,1,2,1,1.061319
8,14,0,45,1,5,8,1,2,1,1.061319
8,14,0,42,1,5,8,1,2,1,1.061319
8,14,0,40,2,5,8,1,2,1,1.061319
8,14,0,38,1,5,8,1,2,1,1.061319
8,14,0,33,1,5,8,1,2,1,1.061319
8,14,0,31,2,4,8,1,3,5,1.061319
8,14,0,26,2,4,8,1,3,5,1.061319
8,14,0,18,2,4,8,1,3,5,1.061319
8,14,0,31,2,4,8,1,2,0,1.061319
8,14,0,28,2,4,8,1,2,0,1.061319
8,14,0,26,2,4,8,1,2,0,1.061319
8,14,0,42,1,5,8,1,1,0,1.061319
8,14,0,36,1,5,8,1,1,0,1.061319
10,9,0,32,2,1,5,2,0,1,0.316112
10,9,0,29,2,1,5,2,0,1,0.316112
10,9,0,25,2,1,5,2,0,1,0.316112
10,9,0,17,2,1,5,2,0,1,0.316112
10,9,0,31,2,1,5,2,0,1,0.316112
10,9,0,28,1,1,5,2,0,1,0.316112
10,9,0,24,2,1,5,2,0,1,0.316112
10,9,0,20,2,1,5,2,0,1,0.316112
10,9,0,40,1,1,5,2,0,1,0.316112
10,9,0,32,1,1,5,2,0,1,0.316112
10,9,0,30,1,1,5,2,0,1,0.316112
10,9,0,28,2,1,5,2,0,1,0.316112
10,9,0,24,2,1,5,2,0,1,0.316112
10,9,0,22,2,1,5,2,0,1,0.316112
10,9,0,20,2,1,5,2,0,1,0.316112
10,9,1,42,1,1,5,2,0,1,0.316112
10,9,0,40,2,1,5,2,0,1,0.316112
10,9,0,38,1,1,5,2,0,1,0.316112
10,9,1,34,1,1,5,2,0,1,0.316112
10,9,1,27,1,1,5,2,0,1,0.316112
10,9,1,29,1,1,5,2,0,1,0.316112
10,9,0,18,2,1,5,2,1,0,0.316112
10,9,0,46,1,3,5,2,1,3,0.316112
10,9,0,44,1,3,5,2,1,3,0.316112
10,9,0,42,2,3,5,2,1,3,0.316112
10,9,0,40,1,3,5,2,1,3,0.316112
10,9,0,38,1,3,5,2,1,3,0.316112
10,9,0,35,2,3,5,2,1,3,0.316112
10,9,0,30,2,3,5,2,1,3,0.316112
10,9,0,28,1,1,5,2,1,1,0.316112
10,9,1,21,1,1,5,2,1,1,0.316112
10,9,0,24,1,2,5,2,0,1,0.316112
10,9,0,22,2,2,5,2,0,1,0.316112
10,9,0,20,2,2,5,2,0,1,0.316112
10,9,0,15,1,2,5,2,0,1,0.316112
10,9,0,32,1,1,5,2,1,1,0.316112
10,9,0,30,1,1,5,2,1,1,0.316112
10,9,0,28,2,1,5,2,1,1,0.316112
10,9,0,26,1,1,5,2,1,1,0.316112
10,9,0,24,1,1,5,2,1,1,0.316112
10,9,0,22,2,1,5,2,1,1,0.316112
10,9,0,35,1,2,5,2,2,1,0.316112
10,9,0,33,2,2,5,2,2,1,0.316112
10,9,0,28,1,2,5,2,2,1,0.316112
10,9,0,26,1,2,5,2,2,1,0.316112
10,9,0,23,2,2,5,2,2,1,0.316112
10,9,0,18,2,2,5,2,2,1,0.316112
10,9,0,16,1,2,5,2,2,1,0.316112
10,9,0,33,1,2,5,2,1,1,0.316112
10,9,0,26,2,2,5,2,1,1,0.316112
10,9,0,24,1,2,5,2,1,1,0.316112
10,9,0,20,1,2,5,2,1,1,0.316112
10,9,0,16,2,2,5,2,1,1,0.316112
10,9,0,48,2,2,5,2,1,1,0.316112
10,9,0,40,1,2,5,2,1,1,0.316112
10,9,0,38,1,2,5,2,1,1,0.316112
10,9,0,34,1,1,5,2,0,3,0.316112
10,9,0,30,2,1,5,2,0,3,0.316112
10,9,0,28,2,1,5,2,0,3,0.316112
10,9,0,26,2,1,5,2,0,3,0.316112
10,9,0,22,2,1,5,2,0,3,0.316112
10,9,0,20,2,1,5,2,0,3,0.316112
10,9,0,18,2,1,5,2,0,3,0.316112
10,9,0,16,1,1,5,2,0,3,0.316112
10,9,0,32,1,2,5,2,2,1,0.316112
10,9,0,30,2,2,5,2,2,1,0.316112
10,9,0,28,2,2,5,2,2,1,0.316112
10,9,0,23,2,2,5,2,2,1,0.316112
10,9,0,21,2,2,5,2,2,1,0.316112
10,9,0,17,1,2,5,2,2,1,0.316112
10,9,0,28,2,2,5,2,2,1,0.316112
10,9,0,24,2,2,5,2,2,1,0.316112
10,9,0,22,2,2,5,2,2,1,0.316112
10,9,0,18,1,2,5,2,2,1,0.316112
10,9,0,42,1,1,5,2,0,1,0.316112
10,9,0,39,1,1,5,2,0,1,0.316112
10,9,0,36,1,1,5,2,0,1,0.316112
10,9,0,33,2,1,5,2,0,1,0.316112
10,9,0,30,2,1,5,2,0,1,0.316112
10,9,0,26,2,1,5,2,0,1,0.316112
10,9,0,24,1,1,5,2,0,1,0.316112
10,9,0,16,1,1,5,2,0,1,0.316112
10,9,0,40,1,1,5,2,2,0,0.316112
10,9,0,35,2,1,5,2,2,0,0.316112
10,9,0,33,1,1,5,2,2,0,0.316112
10,9,0,30,2,1,5,2,2,0,0.316112
10,9,0,28,1,1,5,2,2,0,0.316112
10,9,0,26,2,1,5,2,2,0,0.316112
10,9,0,22,1,1,5,2,2,0,0.316112
10,9,0,20,1,1,5,2,2,0,0.316112
10,9,0,18,2,1,5,2,2,0,0.316112
10,9,0,40,1,1,5,2,2,0,0.316112
10,9,0,35,2,1,5,2,2,0,0.316112
10,9,0,33,1,1,5,2,2,0,0.316112
10,9,0,30,2,1,5,2,2,0,0.316112
10,9,0,28,1,1,5,2,2,0,0.316112
10,9,0,26,2,1,5,2,2,0,0.316112
10,9,0,22,1,1,5,2,2,0,0.316112
10,9,0,20,1,1,5,2,2,0,0.316112
10,9,0,17,2,1,5,2,2,0,0.316112
10,9,0,34,1,3,5,2,1,1,0.316112
10,9,0,31,1,3,5,2,1,1,0.316112
10,9,0,27,1,3,5,2,1,1,0.316112
10,9,0,24,2,3,5,2,1,1,0.316112
10,9,0,21,1,3,5,2,1,1,0.316112
10,9,0,19,1,3,5,2,1,1,0.316112
10,9,0,16,1,3,5,2,1,1,0.316112
10,9,0,34,2,1,5,2,1,1,0.316112
10,9,0,32,2,1,5,2,1,1,0.316112
10,9,0,36,2,1,5,2,0,1,0.316112
10,9,0,34,1,1,5,2,0,1,0.316112
10,9,0,24,2,1,5,2,0,1,0.316112
10,9,0,20,1,1,5,2,1,0,0.316112
10,9,0,45,1,3,5,2,2,1,0.316112
10,9,0,25,2,3,5,2,2,1,0.316112
10,9,0,23,2,3,5,2,2,1,0.316112
10,9,0,21,1,3,5,2,2,1,0.316112
10,9,0,19,1,3,5,2,2,1,0.316112
10,9,0,18,1,3,5,2,2,1,0.316112
10,9,0,16,1,3,5,2,2,1,0.316112
10,9,0,45,1,3,5,2,2,0,0.316112
10,9,0,26,2,3,5,2,2,0,0.316112
10,9,0,23,2,3,5,2,2,0,0.316112
10,9,0,21,1,3,5,2,2,0,0.316112
10,9,0,19,1,3,5,2,2,0,0.316112
10,9,0,18,1,3,5,2,2,0,0.316112
10,9,0,16,1,3,5,2,2,0,0.316112
10,9,0,45,1,3,5,2,2,0,0.316112
10,9,0,26,2,3,5,2,2,0,0.316112
10,9,0,25,2,3,5,2,2,0,0.316112
10,9,0,21,1,3,5,2,2,0,0.316112
10,9,0,19,1,3,5,2,2,0,0.316112
10,9,0,18,1,3,5,2,2,0,0.316112
10,9,0,16,1,3,5,2,2,0,0.316112
10,9,0,27,2,1,5,2,1,1,0.316112
10,9,0,25,1,1,5,2,1,1,0.316112
10,9,0,22,2,1,5,2,1,1,0.316112
10,9,0,16,1,1,5,2,1,1,0.316112
10,9,0,26,1,2,5,2,1,1,0.316112
10,9,0,21,1,2,5,2,1,1,0.316112
10,9,0,19,1,2,5,2,1,1,0.316112
10,9,0,17,2,2,5,2,1,1,0.316112
11,10,0,16,1,5,6,1,2,0,0.662963
11,10,0,23,2,3,6,1,2,0,0.662963
11,10,0,20,1,3,6,1,2,0,0.662963
11,10,0,50,1,5,6,1,1,1,0.662963
11,10,1,46,2,5,6,1,1,1,0.662963
11,10,0,49,1,5,6,1,1,1,0.662963
11,10,1,28,2,5,6,1,2,2,0.662963
11,10,0,25,1,5,6,1,2,2,0.662963
11,10,0,24,2,5,6,1,2,2,0.662963
11,10,0,16,2,5,6,1,2,2,0.662963
11,10,0,50,1,5,6,1,1,1,0.662963
11,10,0,45,1,5,6,1,1,1,0.662963
11,10,0,35,1,5,6,1,2,5,0.662963
11,10,0,33,2,5,6,1,2,5,0.662963
11,10,0,28,1,5,6,1,2,5,0.662963
11,10,0,27,2,5,6,1,2,5,0.662963
11,10,0,26,2,5,6,1,2,5,0.662963
11,10,0,21,2,5,6,1,2,5,0.662963
11,10,0,35,1,5,6,1,3,0,0.662963
11,10,0,33,2,5,6,1,3,0,0.662963
11,10,0,32,2,5,6,1,3,0,0.662963
11,10,0,28,1,5,6,1,3,0,0.662963
11,10,0,27,2,5,6,1,3,0,0.662963
11,10,0,21,2,5,6,1,3,0,0.662963
11,10,0,54,2,5,6,1,1,1,0.662963
11,10,0,45,1,5,6,1,1,1,0.662963
11,10,0,39,1,5,6,1,1,1,0.662963
11,10,0,35,2,5,6,1,1,1,0.662963
11,10,0,26,1,5,6,1,1,1,0.662963
11,10,0,24,1,5,6,1,1,1,0.662963
11,10,0,52,2,5,6,1,2,1,0.662963
11,10,0,50,2,5,6,1,2,1,0.662963
11,10,0,47,2,5,6,1,2,1,0.662963
11,10,0,46,1,5,6,1,2,1,0.662963
11,10,0,40,1,5,6,1,2,1,0.662963
11,10,0,36,2,5,6,1,2,1,0.662963
11,10,0,27,2,5,6,1,2,0,0.662963
11,10,0,20,2,5,6,1,2,0,0.662963
11,10,0,18,2,5,6,1,2,0,0.662963
11,10,0,17,1,5,6,1,2,0,0.662963
11,10,0,27,2,5,6,1,2,0,0.662963
11,10,0,22,2,5,6,1,2,0,0.662963
11,10,0,17,2,5,6,1,2,0,0.662963
11,10,0,16,1,5,6,1,2,0,0.662963
11,10,0,47,2,3,6,1,1,1,0.662963
11,10,0,36,2,3,6,1,1,1,0.662963
11,10,0,32,1,3,6,1,1,1,0.662963
11,10,0,30,1,3,6,1,1,1,0.662963
11,10,0,27,2,3,6,1,1,1,0.662963
11,10,0,34,1,4,6,1,2,2,0.662963
11,10,0,33,2,4,6,1,2,2,0.662963
11,10,0,28,2,4,6,1,2,2,0.662963
11,10,0,26,2,4,6,1,2,2,0.662963
11,10,0,22,2,4,6,1,2,2,0.662963
11,10,0,20,1,4,6,1,2,2,0.662963
11,10,0,18,2,4,6,1,2,2,0.662963
11,10,0,16,1,4,6,1,2,2,0.662963
11,10,0,26,2,4,6,1,2,2,0.662963
11,10,0,24,1,4,6,1,2,2,0.662963
11,10,0,22,2,4,6,1,2,2,0.662963
11,10,0,20,2,4,6,1,2,2,0.662963
11,10,0,18,1,4,6,1,2,2,0.662963
11,10,0,16,1,4,6,1,2,2,0.662963
11,10,1,54,2,4,6,1,2,1,0.662963
11,10,0,52,2,4,6,1,2,1,0.662963
11,10,0,48,1,4,6,1,2,1,0.662963
11,10,1,40,2,4,6,1,2,1,0.662963
11,10,1,36,2,4,6,1,2,1,0.662963
11,10,0,37,1,4,6,1,2,1,0.662963
11,10,0,30,2,4,6,1,2,1,0.662963
11,10,0,30,2,4,6,1,2,1,0.662963
11,10,0,27,2,4,6,1,2,1,0.662963
11,10,0,26,2,4,6,1,2,1,0.662963
11,10,0,23,1,4,6,1,2,1,0.662963
11,10,0,20,1,4,6,1,2,1,0.662963
11,10,0,18,1,4,6,1,2,1,0.662963
11,10,0,15,1,4,6,1,2,1,0.662963
11,10,0,30,1,4,6,1,2,2,0.662963
11,10,0,28,2,4,6,1,2,2,0.662963
11,10,0,26,1,4,6,1,2,2,0.662963
11,10,0,24,2,4,6,1,2,2,0.662963
11,10,0,22,1,4,6,1,2,2,0.662963
11,10,0,20,1,4,6,1,2,2,0.662963
11,10,0,18,2,4,6,1,2,2,0.662963
11,10,0,38,1,4,6,1,3,1,0.662963
11,10,0,36,1,4,6,1,3,1,0.662963
11,10,0,29,2,4,6,1,3,1,0.662963
11,10,0,29,2,4,6,1,3,1,0.662963
11,10,0,27,1,4,6,1,3,1,0.662963
11,10,0,25,1,4,6,1,3,1,0.662963
11,10,0,21,2,4,6,1,3,1,0.662963
11,10,0,21,2,4,6,1,3,1,0.662963
11,10,0,17,1,4,6,1,2,0,0.662963
11,10,0,54,2,4,6,1,2,1,0.662963
11,10,0,45,1,4,6,1,2,1,0.662963
11,10,0,43,1,4,6,1,2,1,0.662963
11,10,0,40,1,4,6,1,2,1,0.662963
11,10,0,38,1,4,6,1,2,1,0.662963
11,10,0,34,1,4,6,1,2,1,0.662963
11,10,0,31,1,4,6,1,2,1,0.662963
11,10,0,31,2,4,6,1,1,0,0.662963
11,10,0,28,1,4,6,1,1,0,0.662963
11,10,0,22,1,4,6,1,1,0,0.662963
11,10,0,19,2,4,6,1,1,0,0.662963
11,10,0,25,1,4,6,1,2,0,0.662963
11,10,0,22,1,4,6,1,2,0,0.662963
11,10,0,19,1,4,6,1,2,0,0.662963
11,10,0,17,1,4,6,1,2,0,0.662963
11,10,0,15,1,4,6,1,2,0,0.662963
11,10,0,33,1,4,6,1,0,0,0.662963
11,10,0,24,1,4,6,1,0,0,0.662963
11,10,0,23,2,4,6,1,0,0,0.662963
11,10,0,49,1,4,6,1,2,1,0.662963
11,10,0,47,1,4,6,1,2,1,0.662963
11,10,0,45,2,4,6,1,2,1,0.662963
11,10,1,39,2,4,6,1,2,1,0.662963
11,10,0,39,2,4,6,1,2,1,0.662963
11,10,0,30,1,4,6,1,2,0,0.662963
11,10,0,19,1,4,6,1,2,0,0.662963
11,10,0,16,1,4,6,1,2,0,0.662963
11,10,0,28,1,4,6,1,1,2,0.662963
11,10,0,24,2,3,6,1,2,0,0.662963
11,10,0,22,1,3,6,1,2,0,0.662963
11,10,0,20,2,3,6,1,2,0,0.662963
11,10,0,15,2,3,6,1,2,0,0.662963
11,10,0,32,2,3,6,1,1,0,0.662963
11,10,0,29,2,3,6,1,1,0,0.662963
11,10,0,26,2,3,6,1,1,0,0.662963
11,10,0,26,2,3,6,1,1,0,0.662963
11,10,0,46,2,2,6,1,1,1,0.662963
11,10,1,39,1,2,6,1,1,1,0.662963
11,10,0,41,2,2,6,1,1,1,0.662963
11,10,0,37,2,2,6,1,2,2,0.662963
11,10,0,35,2,2,6,1,2,2,0.662963
11,10,0,32,1,2,6,1,2,2,0.662963
11,10,0,30,1,2,6,1,2,2,0.662963
11,10,0,30,1,2,6,1,2,2,0.662963
11,10,0,28,2,2,6,1,2,2,0.662963
11,10,0,24,2,2,6,1,2,2,0.662963
11,10,0,41,2,3,6,1,2,1,0.662963
11,10,0,51,2,4,6,1,2,1,0.662963
11,10,0,49,2,4,6,1,2,1,0.662963
11,10,0,47,2,4,6,1,2,1,0.662963
11,10,0,45,1,4,6,1,2,1,0.662963
11,10,0,42,1,4,6,1,2,1,0.662963
11,10,1,32,2,4,6,1,1,0,0.662963
11,10,0,29,2,4,6,1,1,0,0.662963
11,10,0,27,1,4,6,1,1,0,0.662963
11,10,0,26,2,4,6,1,1,0,0.662963
11,10,0,23,1,4,6,1,1,0,0.662963
11,10,0,21,1,4,6,1,1,0,0.662963
11,10,0,16,2,4,6,1,1,0,0.662963
11,10,1,32,2,4,6,1,2,0,0.662963
11,10,0,29,2,4,6,1,2,0,0.662963
11,10,0,27,1,4,6,1,2,0,0.662963
11,10,0,23,1,4,6,1,2,0,0.662963
11,10,0,21,1,4,6,1,2,0,0.662963
11,10,0,18,2,4,6,1,2,0,0.662963
11,10,0,16,2,4,6,1,2,0,0.662963
11,10,0,35,1,3,6,1,2,2,0.662963
11,10,0,33,1,3,6,1,2,2,0.662963
11,10,0,30,2,3,6,1,2,2,0.662963
11,10,0,27,1,3,6,1,2,2,0.662963
11,10,0,26,2,3,6,1,2,2,0.662963
11,10,0,35,1,3,6,1,2,0,0.662963
11,10,0,33,1,3,6,1,2,0,0.662963
11,10,0,30,2,3,6,1,2,0,0.662963
11,10,0,27,1,3,6,1,2,0,0.662963
11,10,0,26,2,3,6,1,2,0,0.662963
12,5,0,45,2,5,3,1,2,1,1.195133
12,5,0,43,1,5,3,1,2,1,1.195133
12,5,0,41,1,5,3,1,2,1,1.195133
12,5,0,33,1,5,3,1,2,1,1.195133
12,5,0,32,1,5,3,1,2,1,1.195133
12,5,0,31,1,5,3,1,2,1,1.195133
12,5,0,21,1,5,3,1,3,2,1.195133
12,5,0,18,1,5,3,1,3,2,1.195133
12,5,0,16,1,5,3,1,3,2,1.195133
12,5,0,28,2,5,3,1,2,0,1.195133
12,5,0,26,1,5,3,1,2,0,1.195133
12,5,0,24,2,5,3,1,2,0,1.195133
12,5,0,18,1,5,3,1,2,0,1.195133
12,5,0,29,1,5,3,1,3,1,1.195133
12,5,0,16,1,5,3,1,3,1,1.195133
12,5,0,44,1,5,3,1,2,1,1.195133
12,5,0,40,1,5,3,1,2,1,1.195133
12,5,0,38,1,5,3,1,2,1,1.195133
12,5,0,32,1,5,3,1,2,1,1.195133
12,5,0,29,1,5,3,1,2,1,1.195133
12,5,0,22,2,5,3,1,2,1,1.195133
